"","Enhancers","Gene_body_1","Gene_body_2","H1","HP1","Open_promoters","Pc","Low_signal","annot","annot_thr"
"His1:CG33804",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2B:CG33908",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His-Psi:CR33805",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His4:CG33907",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His3:CG33806",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His1:CG33807",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2B:CG33906",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2A:CG33808",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sncRNA:430b",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His4:CG33905",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His3:CG33809",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His1:CG33810",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2B:CG33904",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His-Psi:CR33811",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His4:CG33903",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His3:CG33812",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His1:CG33813",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2B:CG33902",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2A:CG33814",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sncRNA:430c",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His4:CG33901",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His3:CG33815",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His1:CG33816",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2B:CG33900",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2A:CG33817",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sncRNA:430d",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His4:CG33899",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His3:CG33818",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His1:CG33819",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2B:CG33898",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2A:CG33820",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sncRNA:430e",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His4:CG33897",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His3:CG33821",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His1:CG33822",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2B:CG33896",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2A:CG33823",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sncRNA:430f",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His4:CG33895",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His3:CG33824",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His1:CG33825",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2B:CG33894",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2A:CG33826",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sncRNA:430g",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His4:CG33893",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His3:CG33827",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His1:CG33828",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2B:CG33892",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2A:CG33829",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sncRNA:430h",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His4:CG33891",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His3:CG33830",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His1:CG33831",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2B:CG33890",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2A:CG33832",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sncRNA:430i",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His4:CG33889",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His3:CG33833",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His1:CG33834",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2B:CG33888",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2A:CG33835",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sncRNA:430j",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His4:CG33887",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His3:CG33836",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His1:CG33837",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2B:CG33886",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2A:CG33838",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sncRNA:430k",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His4:CG33885",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His3:CG33839",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His1:CG33840",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2B:CG33884",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2A:CG33841",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sncRNA:430l",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His4:CG33883",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His3:CG33842",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His1:CG33843",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2B:CG33882",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2A:CG33844",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sncRNA:430m",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His4:CG33881",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His3:CG33845",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His1:CG33846",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2B:CG33880",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2A:CG33847",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sncRNA:430n",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His4:CG33879",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His3:CG33848",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His1:CG33849",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2B:CG33878",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2A:CG33850",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sncRNA:430o",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His4:CG33877",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His3:CG33851",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His1:CG33852",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2B:CG33876",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2A:CG33853",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sncRNA:430p",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His4:CG33875",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His3:CG33854",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His1:CG33855",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2B:CG33874",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2A:CG33856",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sncRNA:430q",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His4:CG33873",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His3:CG33857",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His1:CG33858",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2B:CG33872",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2A:CG33859",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sncRNA:430r",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His4:CG33871",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His3:CG33860",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His1:CG33861",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2B:CG33870",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2A:CG33862",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sncRNA:430s",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His4:CG33869",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His3:CG33863",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His1:CG33864",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2B:CG33868",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His2A:CG33865",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sncRNA:430t",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His-Psi:CR33867",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His3:CG33866",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"His-Psi:CR31614",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Lamp1",0,0,0,0,0,0.541465,0,0.458535,"Open_promoters","Open_promoters"
"CR42545",0,0.373673,0,0,0,0,0,0.626327,"Low_signal","Gene_body_1"
"nompB",0,0.090558,0,0.242566,0.242566,0,0,0.42431,"Low_signal","H1"
"CR42546",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2201",0.091389,0,0.152315,0,0.213241,0.060926,0,0.482128,"Low_signal","HP1"
"lncRNA:CR43148",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Df31",0,0,0,0,0,0.395253,0,0.604747,"Low_signal","Open_promoters"
"lncRNA:CR44993",0,0,0,0,0,0.92607,0,0.07393,"Open_promoters","Open_promoters"
"Ac3",0,0.234116,0.507251,0,0,0.078039,0,0.180594,"Gene_body_2","Gene_body_2"
"lncRNA:CR43144",0,0,0,0,1,0,0,0,"HP1","HP1"
"Cul2",0,0.241789,0.544026,0,0.073544,0,0,0.140641,"Gene_body_2","Gene_body_2"
"CG2225",0,0.196736,0.218595,0,0,0.043719,0,0.54095,"Low_signal","Gene_body_2"
"asRNA:CR46066",0,0.150699,0.849301,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"eEF2",0,0,0.42343,0,0,0.34439,0,0.232181,"Gene_body_2","Gene_body_2"
"sncRNA:254",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"nolo",0.033374,0,0.01335,0.18022,0.033374,0.026699,0,0.712983,"Low_signal","H1"
"step",0.189383,0.172166,0.1033,0,0,0.084132,0,0.451019,"Low_signal","Enhancers"
"CG1416",0,0,0.200669,0,0,0.531773,0,0.267559,"Open_promoters","Open_promoters"
"CG31612",0.013491,0,0,0.036218,0.072435,0,0.135816,0.74204,"Low_signal","Pc"
"CG11630",0,0,0,0,0,0,0.769688,0.230312,"Pc","Pc"
"lncRNA:CR44269",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44786",0,0,0,0,0,0,1,0,"Pc","Pc"
"tsh",0.106914,0,0,0,0,0.748396,0.14469,0,"Open_promoters","Open_promoters"
"CR46424",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44917",0.040914,0,0,0,0,0,0.67269,0.286396,"Pc","Pc"
"lncRNA:CR44918",0.142007,0,0,0,0,0,0,0.857993,"Low_signal","Low_signal"
"lncRNA:CR44919",0,0,0,0,0,0,0.51458,0.48542,"Pc","Pc"
"lncRNA:CR44920",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR45362",0.071055,0,0,0,0,0,0.928945,0,"Pc","Pc"
"lncRNA:CR43762",0.267142,0,0,0,0,0,0.599288,0.133571,"Pc","Pc"
"CG11629",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG1421",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG1428",0,0,0,0.408867,0,0,0.591133,0,"Pc","Pc"
"CG31600",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG11634",0,0,0,0.204771,0,0,0.27336,0.521869,"Low_signal","Pc"
"lncRNA:CR45334",0,0,0,0,0.189066,0,0,0.810934,"Low_signal","Low_signal"
"lncRNA:CR45704",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45703",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44217",0.296296,0,0,0,0,0,0,0.703704,"Low_signal","Enhancers"
"lncRNA:CR44803",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR44804",0.265092,0,0,0,0,0,0,0.734908,"Low_signal","Enhancers"
"CG2528",0,0,0,0.16498,0.032996,0,0,0.802024,"Low_signal","Low_signal"
"lncRNA:CR44916",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31693",0,0,0,0.559701,0,0,0.419776,0.020522,"H1","H1"
"lncRNA:CR33987",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tio",0,0,0,0,0,0,0.4597,0.5403,"Low_signal","Pc"
"lncRNA:CR45335",0.490196,0,0,0,0,0,0,0.509804,"Low_signal","Enhancers"
"CG41434",0,0,0,0,0,0,0.543933,0.456067,"Pc","Pc"
"CG31601",0,0,0,0.47619,0.285714,0,0,0.238095,"H1","H1"
"lncRNA:CR46202",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34173",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42597",0.811908,0,0,0.129905,0,0,0,0.058187,"Enhancers","Enhancers"
"CR31700",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tplus3a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ttm3",0,0,0,0.396022,0,0,0,0.603978,"Low_signal","H1"
"tplus3b",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15219",0,0,0,0.019324,0,0,0,0.980676,"Low_signal","Low_signal"
"CG10834",0,0,0,0.312217,0,0,0,0.687783,"Low_signal","H1"
"CG6675",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR46480",0,0,0,0,0.693178,0,0,0.306822,"HP1","HP1"
"CG3651",0,0.113723,0.533359,0,0.011751,0.227445,0,0.113723,"Gene_body_2","Gene_body_2"
"CycK",0.102442,0.102442,0.37818,0,0,0.307325,0,0.109612,"Gene_body_2","Gene_body_2"
"CR43240",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR43241",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG42748",0,0.017143,0.029171,0,0.336543,0.017143,0,0.6,"Low_signal","HP1"
"dunk",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Clamp",0,0,0.175285,0,0.012562,0.262927,0,0.549226,"Low_signal","Open_promoters"
"lncRNA:CR44809",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG3635",0,0,0,0,0.47528,0,0,0.52472,"Low_signal","HP1"
"Ir40a",0,0,0,0,0.699155,0,0,0.300845,"HP1","HP1"
"CR12628",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR43765",0,0,0,0,0.786792,0,0,0.213208,"HP1","HP1"
"CG3262",0.084842,0,0,0,0.466629,0.151584,0,0.296946,"HP1","HP1"
"RpL21",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Tif-IA",0,0,0.465172,0,0.248569,0,0,0.28626,"Gene_body_2","Gene_body_2"
"Marf1",0,0,0,0,0.727769,0,0,0.272231,"HP1","HP1"
"CR43359",0,0,0,0,1,0,0,0,"HP1","HP1"
"RpL5",0,0,0,0,0.130293,0.322258,0,0.547448,"Low_signal","Open_promoters"
"snoRNA:Psi28S-2996",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG17490",0,0,0,0,0.352339,0.307272,0,0.340389,"HP1","HP1"
"lncRNA:CR46268",0,0,0,0,0.572491,0.088045,0,0.339464,"HP1","HP1"
"CG17493",0,0,0,0,0.903707,0,0,0.096293,"HP1","HP1"
"Slmap",0,0,0.13292,0,0.151824,0.221533,0,0.493723,"Low_signal","Open_promoters"
"CG40006",0.00672,0,0,0,0.641736,0,0,0.351544,"HP1","HP1"
"lncRNA:CR43927",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG40439",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43266",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG17715",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lt",0,0,0.114504,0,0.410851,0.049073,0,0.425573,"Low_signal","HP1"
"CR40005",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"cta",0,0.053884,0.242479,0,0.053884,0.026942,0,0.622811,"Low_signal","Gene_body_2"
"Cht10",0,0,0,0,0.703884,0,0,0.296116,"HP1","HP1"
"Spf45",0,0,0.083333,0,0,0.916667,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR43242",0,0,0,0,0.595695,0.404305,0,0,"HP1","HP1"
"CG12567",0,0,0.044903,0,0.387966,0.112259,0,0.454872,"Low_signal","HP1"
"mir-2490",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR44268",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR46450",0,0,0,0,0,0.66307,0,0.33693,"Open_promoters","Open_promoters"
"lncRNA:CR46253",0,0,0,0,0.009499,0,0,0.990501,"Low_signal","Low_signal"
"Gpb5",0,0,0,0,0,0.86911,0,0.13089,"Open_promoters","Open_promoters"
"Tim23",0,0,0,0,0,0.480683,0,0.519317,"Low_signal","Open_promoters"
"CR42530",0,0,0,0,0.649294,0,0,0.350706,"HP1","HP1"
"CR41519",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"DIP-lambda",0.001583,0,0,0,0.32447,0.003166,0,0.670782,"Low_signal","HP1"
"CG46302",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG40498",0,0,0,0,0.663661,0.022543,0,0.313796,"HP1","HP1"
"lncRNA:CR41257",0,0,0,0,1,0,0,0,"HP1","HP1"
"rl",0,0,0.038557,0,0.54233,0.038557,0,0.380556,"HP1","HP1"
"CR42653",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR40190",0,0,0,0,0.346287,0,0,0.653713,"Low_signal","HP1"
"CG40191",0,0.166343,0,0,0,0.515664,0,0.317993,"Open_promoters","Open_promoters"
"Yeti",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR44042",0,0,0,0,1,0,0,0,"HP1","HP1"
"l(2)41Ab",0,0,0,0,0.597009,0.019039,0,0.383952,"HP1","HP1"
"lncRNA:CR44043",0,0,0,0,0.772674,0,0,0.227326,"HP1","HP1"
"Maf1",0,0,0,0,0.579979,0,0,0.420021,"HP1","HP1"
"CG17691",0,0,0,0,1,0,0,0,"HP1","HP1"
"CR40068",0,0,0,0,0.067797,0,0,0.932203,"Low_signal","Low_signal"
"CG41520",0,0,0,0,0.410977,0,0,0.589023,"Low_signal","HP1"
"CR41379",0,0,0,0,0.297071,0,0,0.702929,"Low_signal","HP1"
"CG17684",0.001515,0,0,0.002273,0.339452,0,0,0.65676,"Low_signal","HP1"
"asRNA:CR46487",0,0,0,0,0.83624,0,0,0.16376,"HP1","HP1"
"CR40100",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"MFS17",0,0,0,0,0.489192,0.01819,0,0.492618,"Low_signal","HP1"
"mir-2279",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG41378",0,0,0.011791,0,0.377424,0,0,0.610785,"Low_signal","HP1"
"lncRNA:CR46481",0,0,0,0,0.927086,0,0,0.072914,"HP1","HP1"
"Scp1",0,0,0,0.016922,0.564205,0.016922,0,0.401952,"HP1","HP1"
"dpr21",0,0,0,0,0.78957,0,0,0.21043,"HP1","HP1"
"CR41243",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG41242",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR45227",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46489",0,0,0,0,0.166328,0,0,0.833672,"Low_signal","Low_signal"
"CR41501",0,0,0,0,0.692919,0,0,0.307081,"HP1","HP1"
"CR40461",0,0,0,0,0.948718,0,0,0.051282,"HP1","HP1"
"RYa",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"uex",0,0.04884,0.13431,0,0.347985,0,0,0.468864,"Low_signal","HP1"
"asRNA:CR45139",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Haspin",0,0,0.068122,0,0.400216,0.039426,0,0.492237,"Low_signal","HP1"
"CG17683",0,0,0.511554,0,0,0.358566,0,0.12988,"Gene_body_2","Gene_body_2"
"RNASEK",0,0,0,0,0.205108,0,0,0.794892,"Low_signal","Low_signal"
"IntS3",0,0,0.461216,0,0.156674,0.130538,0,0.251572,"Gene_body_2","Gene_body_2"
"Gprk1",0,0,0.004033,0,0.47165,0.00605,0,0.518267,"Low_signal","HP1"
"lncRNA:CR44100",0,0,0,0,0.766667,0,0,0.233333,"HP1","HP1"
"RpL38",0,0,0,0,0,0.521495,0,0.478505,"Open_promoters","Open_promoters"
"Stlk",0,0,0,0,0.596557,0.096826,0,0.306616,"HP1","HP1"
"p120ctn",0,0,0.147846,0,0.422416,0.126725,0,0.303013,"HP1","HP1"
"CG17486",0,0,0,0,0.129229,0.870771,0,0,"Open_promoters","Open_promoters"
"lncRNA:dntRL",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG17883",0,0,0,0,0.133819,0.671892,0,0.194289,"Open_promoters","Open_promoters"
"Nipped-B",0,0.072299,0.337395,0,0.324461,0,0,0.265845,"Gene_body_2","Gene_body_2"
"CR40282",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR45471",0,0,0,0,1,0,0,0,"HP1","HP1"
"CR41440",0,0,0,0,1,0,0,0,"HP1","HP1"
"conu",0,0.240876,0.266277,0,0.153285,0,0,0.339562,"Low_signal","Gene_body_2"
"CR43281",0,0,0,0,0.776312,0.223688,0,0,"HP1","HP1"
"lncRNA:CR46064",0,0,0,0,0.229347,0.678989,0,0.091664,"Open_promoters","Open_promoters"
"CG12547",0,0,0,0,0,0.503215,0,0.496785,"Open_promoters","Open_promoters"
"lncRNA:CR46478",0,0,0,0,0.683174,0.034296,0,0.28253,"HP1","HP1"
"lncRNA:CR46476",0,0,0,0,0.462708,0,0,0.537292,"Low_signal","HP1"
"lncRNA:CR46477",0,0,0.010228,0,0.305271,0,0,0.6845,"Low_signal","HP1"
"CG17528",0,0.236141,0.323176,0,0.002137,0,0,0.438547,"Low_signal","Gene_body_2"
"CG14464",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG44102",0,0,0,0,0.902133,0,0,0.097867,"HP1","HP1"
"Ir41a",0,0,0,0,0.681144,0,0,0.318856,"HP1","HP1"
"lncRNA:CR44105",0,0,0,0,1,0,0,0,"HP1","HP1"
"TpnC41C",0,0,0,0,0.826463,0,0,0.173537,"HP1","HP1"
"CR43360",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG3107",0,0,0,0,0.64094,0.225992,0,0.133067,"HP1","HP1"
"gus",0,0,0.052952,0,0.291236,0.185332,0,0.470479,"Low_signal","HP1"
"lncRNA:CR43256",0,0,0,0,0,0.293112,0,0.706888,"Low_signal","Open_promoters"
"Atf6",0,0,0,0,0.808141,0,0,0.191859,"HP1","HP1"
"Nipped-A",0,0.061596,0.143723,0,0.439862,0,0,0.354819,"HP1","HP1"
"lncRNA:CR41443",0,0,0,0,1,0,0,0,"HP1","HP1"
"d4",0,0,0.001759,0,0.7305,0.097292,0,0.17045,"HP1","HP1"
"sxc",0,0.040419,0.107783,0,0.336821,0.067903,0,0.447074,"Low_signal","HP1"
"CG10465",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG10395",0,0,0,0,0,0.783946,0,0.216054,"Open_promoters","Open_promoters"
"IFT20",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"COX4L",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG10417",0,0,0,0,0.001442,0.998558,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR42646",0,0,0,0,1,0,0,0,"HP1","HP1"
"stw",0,0,0,0,0.702486,0,0,0.297514,"HP1","HP1"
"CG30440",0,0,0,0,0.629657,0,0,0.370343,"HP1","HP1"
"Ugt50B3",0,0,0,0,0.506327,0,0,0.493673,"HP1","HP1"
"TpnC4",0,0,0,0,0.474148,0,0,0.525852,"Low_signal","HP1"
"Fis1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG17508",0,0,0,0,0.232464,0.304981,0,0.462555,"Low_signal","Open_promoters"
"hrm",0,0,0.201681,0,0.403361,0.068487,0,0.326471,"HP1","HP1"
"CG1344",0,0,0.476467,0,0,0.290135,0,0.233398,"Gene_body_2","Gene_body_2"
"Not3",0,0.088028,0.585974,0,0,0.193955,0,0.132042,"Gene_body_2","Gene_body_2"
"lncRNA:CR45472",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG8245",0,0,0,0,0.625702,0.374298,0,0,"HP1","HP1"
"kune",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"scaf",0.060108,0,0,0.120216,0.10018,0,0,0.719495,"Low_signal","H1"
"Cndp2",0,0,0,0,0.487179,0.512821,0,0,"Open_promoters","Open_promoters"
"vlc",0,0,0.360685,0,0,0.357078,0,0.282236,"Gene_body_2","Gene_body_2"
"ap",0,0,0,0,0,0.014069,0.787882,0.198049,"Pc","Pc"
"l(2)09851",0,0,0.622652,0,0,0,0,0.377348,"Gene_body_2","Gene_body_2"
"CG34200",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG7791",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Gp210",0,0.172634,0.646264,0,0,0.069678,0,0.111425,"Gene_body_2","Gene_body_2"
"scaRNA:PsiU2-35.45",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ZnT41F",0.074239,0.101955,0,0.222717,0,0,0,0.601089,"Low_signal","H1"
"Or42a",0,0,0,0.961337,0,0,0,0.038663,"H1","H1"
"Tsp42A",0,0,0,0.316114,0,0,0,0.683886,"Low_signal","H1"
"Or42b",0.683371,0,0,0,0,0,0,0.316629,"Enhancers","Enhancers"
"dpr12",0.400934,0,0,0.032627,0,0.03742,0,0.529019,"Low_signal","Enhancers"
"CG44438",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44125",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43366",0.104089,0,0,0.077533,0.15213,0,0,0.666249,"Low_signal","HP1"
"lncRNA:CR44126",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR46269",0,0,0,0.350672,0,0,0,0.649328,"Low_signal","H1"
